,image_id,expensiveness_category
51385,4653858,luxury
51386,4653882,luxury
51387,4241825,luxury
51388,4241758,luxury
51389,4241776,luxury
51390,4241806,luxury
51391,4653873,luxury
51392,4767691,luxury
51393,4767713,luxury
51394,4767731,luxury
51395,1176909,mid-range
51397,5125511,mid-range
51399,1047854,mid-range
51401,1181778,premium
51402,1181777,premium
51403,1181712,premium
51404,1181772,premium
51405,1181704,premium
51406,1339274,premium
51408,1272200,premium
51410,1827438,premium
51412,1422404,premium
51414,1048415,premium
51416,1228100,premium
51418,1048423,premium
51420,1826844,premium
51422,1324173,mid-range
51423,1412300,mid-range
51424,1310963,mid-range
51425,1416287,mid-range
51426,1335636,mid-range
51427,1276271,mid-range
51428,1240689,mid-range
51429,1284444,mid-range
51430,5507560,mid-range
51431,1380303,mid-range
51432,1416632,mid-range
51433,1208225,mid-range
51434,1385349,mid-range
51435,1231363,mid-range
51436,1250386,mid-range
51437,1827226,mid-range
51438,5507577,mid-range
51439,1269309,mid-range
51440,1251544,mid-range
51441,1332645,mid-range
51442,1219638,mid-range
51443,1361374,mid-range
51444,1280677,mid-range
51445,1327596,mid-range
51446,1233677,mid-range
51447,1193163,mid-range
51448,5507585,mid-range
51449,4707688,premium
51450,4707660,premium
51451,4707657,premium
51452,1404140,premium
51453,4707711,premium
51454,4707693,premium
51455,4707665,premium
51456,4630211,premium
51457,4630290,premium
51458,4630220,premium
51459,4630235,premium
51460,4630239,premium
51461,4630300,premium
51462,4630250,premium
51463,4630263,premium
51464,4630275,premium
51465,4630266,premium
51466,4630208,premium
51467,1309251,affordable
51468,1411718,affordable
51469,1334260,affordable
51470,1048416,affordable
51471,1048414,affordable
51472,1048421,affordable
51473,1048419,affordable
51474,1048422,affordable
51475,1048417,affordable
51476,1048498,affordable
51477,1048502,affordable
51478,1048497,affordable
51479,1305619,mid-range
51481,1279206,mid-range
51483,5014098,mid-range
51485,1408277,mid-range
51487,5014128,mid-range
51489,1284491,affordable
51491,1232922,affordable
51493,1001794,affordable
51495,1001801,affordable
51497,1211738,affordable
51499,1264432,affordable
51501,1308163,affordable
51503,1233007,affordable
51505,1244474,affordable
51507,1417070,premium
51508,1193716,premium
51509,4217918,premium
51510,4217909,premium
51511,4607751,premium
51512,4607760,premium
51513,4607779,premium
51514,4579763,premium
51515,1252520,premium
51516,4579792,premium
51517,1223591,premium
51518,1375876,premium
51519,4579777,premium
51520,1253220,premium
51521,1278655,premium
51522,1217186,premium
51523,1207275,premium
51524,1244848,premium
51525,1362214,premium
51526,999777,affordable
51527,999776,affordable
51528,1337784,affordable
51529,4594078,affordable
51530,999780,affordable
51531,999806,affordable
51532,999805,affordable
51533,999804,affordable
51534,999809,affordable
51535,1193160,affordable
51536,1278982,affordable
51537,1368118,affordable
51538,1330224,affordable
51539,1362705,affordable
51540,2299625,affordable
51541,2644828,affordable
51542,2213449,affordable
51543,2266017,affordable
51544,2296685,affordable
51545,2122022,affordable
51546,2105971,affordable
51547,2131917,affordable
51548,2252890,affordable
51549,2038672,affordable
51550,2188490,affordable
51551,1359253,luxury
51552,1256356,luxury
51553,1220511,luxury
51554,1327309,luxury
51555,1269818,luxury
51556,1363470,luxury
51557,1338581,luxury
51558,1270333,luxury
51559,1263463,luxury
51560,1402683,luxury
51561,1237047,luxury
51562,1339694,luxury
51563,1826560,luxury
51564,1340798,luxury
51565,1368325,luxury
51566,1408779,luxury
51567,1342698,affordable
51568,1317444,affordable
51569,1248992,affordable
51570,1282086,affordable
51571,1337351,affordable
51572,1159796,premium
51573,1159795,premium
51574,1159788,premium
51575,1159794,premium
51576,1159790,premium
51577,1159792,premium
51578,1159793,premium
51579,1159791,premium
51580,1318633,affordable
51581,1313879,affordable
51582,1396183,affordable
51583,4805509,mid-range
51584,4805527,mid-range
51585,1736946,mid-range
51586,4805513,mid-range
51587,4805531,mid-range
51588,1265588,affordable
51589,1218160,affordable
51590,1367732,affordable
51591,1341363,affordable
51592,1240956,affordable
51593,1252875,affordable
51594,1044437,affordable
51595,1320747,premium
51596,1391550,premium
51597,1827350,premium
51598,1334407,premium
51599,1384881,premium
51600,1736880,premium
51601,1826200,premium
51602,1370994,premium
51603,5496672,premium
51604,1004624,premium
51605,5496667,premium
51606,5496718,premium
51607,5496730,premium
51608,1004703,premium
51609,1004623,premium
51610,1004622,premium
51611,5496735,premium
51612,1004555,premium
51613,1004627,premium
51614,1004621,premium
51615,1004556,premium
51616,1004628,premium
51617,5496708,premium
51618,1211316,mid-range
51619,1389122,mid-range
51620,1225993,mid-range
51621,5496509,luxury
51622,5496581,luxury
51623,1833828,luxury
51624,1338351,luxury
51625,1827136,luxury
51626,5496528,luxury
51627,5496499,luxury
51628,1022172,luxury
51629,1267712,luxury
51630,1022179,luxury
51631,1022178,luxury
51632,1022177,luxury
51633,1284172,luxury
51634,1309505,luxury
51635,1825757,luxury
51636,1353570,luxury
51637,1416795,luxury
51638,1229863,luxury
51639,1828574,luxury
51640,5496524,luxury
51641,998939,mid-range
51642,998910,mid-range
51643,4218338,mid-range
51644,4218328,mid-range
51645,998911,mid-range
51646,998938,mid-range
51647,4218341,mid-range
51648,4218356,mid-range
51649,998935,mid-range
51650,998943,mid-range
51651,998937,mid-range
51652,998941,mid-range
51653,1255387,mid-range
51654,1266976,mid-range
51655,1265668,mid-range
51656,1220703,mid-range
51657,1270847,mid-range
51658,1226330,mid-range
51659,1312031,mid-range
51660,1228309,mid-range
51661,1316676,mid-range
51662,1366815,mid-range
51663,1278518,mid-range
51664,1376760,mid-range
51665,1422596,mid-range
51666,1047992,mid-range
51667,1048070,mid-range
51668,1048069,mid-range
51669,1171341,mid-range
51670,1171963,mid-range
51671,1320970,mid-range
51672,1826785,mid-range
51673,1209663,mid-range
51674,1222343,mid-range
51675,1244125,mid-range
51676,1320395,mid-range
51677,1309581,mid-range
51678,1356222,mid-range
51679,1204371,mid-range
51680,1277834,premium
51681,4609534,premium
51682,1226853,premium
51683,1240275,premium
51684,1388318,premium
51685,1218020,premium
51686,1261647,premium
51687,1412136,premium
51688,1278211,premium
51689,1244975,premium
51690,1237736,premium
51691,4609529,premium
51692,4609547,premium
51693,1199038,mid-range
51694,4591600,mid-range
51695,1349157,mid-range
51696,4591440,mid-range
51697,1193093,mid-range
51698,1369860,mid-range
51699,1193502,mid-range
51700,1272738,mid-range
51701,1347166,mid-range
51702,1268817,mid-range
51703,1322783,mid-range
51704,1391163,mid-range
51705,1288027,mid-range
51706,4591396,mid-range
51707,4591450,mid-range
51708,4591588,mid-range
51709,4591615,mid-range
51710,1365803,mid-range
51711,1225717,mid-range
51712,1321317,mid-range
51713,1360879,mid-range
51714,1193647,mid-range
51715,1270124,mid-range
51716,1159096,mid-range
51717,1159161,mid-range
51718,1159155,mid-range
51719,1159089,mid-range
51720,1159098,mid-range
51721,1047788,mid-range
51722,1047779,mid-range
51723,1047782,mid-range
51724,1047781,mid-range
51725,1047783,mid-range
51726,1047784,mid-range
51727,1047787,mid-range
51728,1365104,mid-range
51729,3595531,mid-range
51730,1278270,mid-range
51731,1304509,mid-range
51732,1316395,mid-range
51733,1287768,mid-range
51734,1237326,mid-range
51735,1395543,mid-range
51736,1424265,mid-range
51737,1234152,mid-range
51738,1270848,mid-range
51739,1408842,mid-range
51740,1374655,mid-range
51741,1309971,mid-range
51742,1375294,mid-range
51743,1233212,mid-range
51744,1362263,mid-range
51745,1230624,mid-range
51746,1826910,mid-range
51747,1827406,mid-range
51748,1244124,mid-range
51749,1336409,mid-range
51750,1407074,mid-range
51751,1334798,mid-range
51752,1825582,mid-range
51753,1259599,mid-range
51754,1208828,mid-range
51755,1364188,mid-range
51756,1272728,mid-range
51757,1226650,mid-range
51758,1338217,mid-range
51759,1046342,mid-range
51760,1046340,mid-range
51761,5504235,mid-range
51762,5504155,mid-range
51763,5504169,mid-range
51764,5504209,mid-range
51765,5504184,mid-range
51766,5504191,mid-range
51767,5504150,mid-range
51768,5504216,mid-range
51769,5504225,mid-range
51770,5504252,mid-range
51771,5504266,mid-range
51772,5504278,mid-range
51773,5504286,mid-range
51774,5504321,mid-range
51775,4607653,mid-range
51776,1160545,mid-range
51777,4607680,mid-range
51778,1415140,mid-range
51779,1193505,mid-range
51780,1193235,mid-range
51781,4607662,mid-range
51782,4607665,mid-range
51783,1306610,premium
51784,1237928,premium
51785,1262701,premium
51786,1286243,premium
51787,1307959,premium
51788,1403086,premium
51789,1403448,premium
51790,4103142,premium
51791,4103124,premium
51792,4103121,premium
51793,4103160,premium
51794,4103101,premium
51795,4103129,premium
51796,4103150,premium
51797,4103263,premium
51798,1026254,luxury
51800,1026259,luxury
51802,1026251,luxury
51804,1026255,luxury
51806,1026190,luxury
51808,1026185,luxury
51810,1026258,luxury
51812,1026261,luxury
51814,1026260,luxury
51816,1026253,luxury
51818,4660611,mid-range
51819,1000254,mid-range
51820,4660629,mid-range
51821,1271381,mid-range
51822,1225795,mid-range
51823,4660620,mid-range
51824,1215861,mid-range
51825,1354946,mid-range
51826,4454269,premium
51827,4454278,premium
51828,1357302,premium
51829,1346968,premium
51830,1250675,premium
51831,1831919,premium
51832,1212924,premium
51833,1304212,premium
51834,1338430,mid-range
51835,1256885,mid-range
51836,1249060,mid-range
51837,1271766,mid-range
51838,1421870,mid-range
51839,1367528,mid-range
51840,1392054,mid-range
51841,1253078,mid-range
51842,1278592,mid-range
51843,1217335,mid-range
51844,1368866,mid-range
51845,1365442,mid-range
51846,1267052,mid-range
51848,1288026,mid-range
51850,1422707,mid-range
51852,1372255,mid-range
51854,4275557,premium
51855,4275605,premium
51856,1267842,premium
51857,4275725,premium
51858,4275661,premium
51859,4275547,premium
51860,4275671,premium
51861,1013404,mid-range
51862,1013401,mid-range
51863,1013402,mid-range
51864,1013407,mid-range
51865,1013406,mid-range
51866,1318058,mid-range
51867,1320209,mid-range
51868,1221917,mid-range
51869,1178763,mid-range
51870,1178765,mid-range
51871,1193027,mid-range
51872,1307956,mid-range
51873,1334464,mid-range
51874,1178762,mid-range
51875,1048128,mid-range
51876,1048132,mid-range
51877,1048133,mid-range
51878,1048136,mid-range
51879,1048135,mid-range
51880,1346962,premium
51881,1347918,premium
51882,1239241,premium
51883,1002826,mid-range
51884,1282918,mid-range
51885,1002822,mid-range
51886,1344030,mid-range
51887,4607912,mid-range
51889,4607930,mid-range
51891,4608105,mid-range
51893,4607923,mid-range
51895,4607941,mid-range
51897,4608045,mid-range
51899,4608052,mid-range
51901,4608137,mid-range
51903,1825671,premium
51904,1827646,premium
51905,1397967,premium
51906,1415511,premium
51907,1333005,premium
51908,1306112,premium
51909,1414828,premium
51910,1318410,premium
51911,1327523,premium
51912,1271770,premium
51913,1826783,premium
51914,1352780,premium
51915,1328207,premium
51916,1212151,premium
51917,1423883,premium
51918,1372325,premium
51919,1262634,premium
51920,1340598,premium
51921,1333925,premium
51922,5119764,mid-range
51923,5119696,mid-range
51924,5119692,mid-range
51925,5119700,mid-range
51926,5119755,mid-range
51927,5119730,mid-range
51928,5119719,mid-range
51929,5119746,mid-range
51930,5119726,mid-range
51931,1163592,mid-range
51933,1163590,mid-range
51935,1163583,mid-range
51937,1163585,mid-range
51939,1202721,mid-range
51941,1163582,mid-range
51943,1163589,mid-range
51945,1231297,mid-range
51947,1163525,mid-range
51949,1204232,mid-range
51951,1165823,mid-range
51952,1165755,mid-range
51953,1165821,mid-range
51954,999745,mid-range
51955,999720,mid-range
51956,999744,mid-range
51957,999749,mid-range
51958,999743,mid-range
51959,999746,mid-range
51960,999748,mid-range
51961,5482904,premium
51962,5482882,premium
51963,5482873,premium
51964,2297045,premium
51965,5482888,premium
51966,2696387,premium
51967,2131085,premium
51968,2104415,premium
51969,1825529,premium
51970,1307338,premium
51971,1318476,premium
51972,1362977,premium
51973,1206744,premium
51974,1215037,premium
51975,1309974,premium
51976,1046936,premium
51977,1046931,premium
51978,1046937,premium
51979,1046929,premium
51980,1046928,premium
51981,1316451,affordable
51983,1006118,affordable
51985,1319647,affordable
51987,1207081,affordable
51989,5181224,mid-range
51991,5181232,mid-range
51993,5181284,mid-range
51995,5181254,mid-range
51997,5181293,mid-range
51999,5181316,mid-range
52001,5181330,mid-range
52003,5181321,mid-range
52005,5181275,mid-range
52007,1316146,mid-range
52009,1048199,mid-range
52011,1048203,mid-range
52013,1048207,mid-range
52015,1048205,mid-range
52017,1048282,mid-range
52019,1048281,mid-range
52021,1048276,mid-range
52023,1048277,mid-range
52025,1048280,mid-range
52027,5181227,mid-range
52029,5181244,mid-range
52031,5181272,mid-range
52033,1234744,premium
52034,4647213,premium
52035,1174398,premium
52036,1347034,premium
52037,1203610,premium
52038,1253968,premium
52039,1000256,mid-range
52041,1000253,mid-range
52043,1000281,mid-range
52045,1288186,mid-range
52047,1825434,mid-range
52049,1833050,mid-range
52051,1310701,mid-range
52053,1339211,mid-range
52055,1285848,mid-range
52057,1230559,mid-range
52059,1204096,mid-range
52060,1204100,mid-range
52061,1202924,mid-range
52062,1204441,mid-range
52063,1048500,mid-range
52064,1156420,mid-range
52065,1158096,mid-range
52066,1158090,mid-range
52067,1158091,mid-range
52068,1158095,mid-range
52069,1353704,premium
52071,1256409,premium
52073,1306930,premium
52075,1147222,mid-range
52076,1147217,mid-range
52077,1147218,mid-range
52078,1147216,mid-range
52079,1147220,mid-range
52080,1147215,mid-range
52081,1147292,mid-range
52082,1160670,mid-range
52083,1160674,mid-range
52084,1160671,mid-range
52085,1158805,mid-range
52086,4549489,luxury
52087,4549460,luxury
52088,4549505,luxury
52089,4549465,luxury
52090,1247252,premium
52091,1397559,premium
52092,1287148,premium
52093,1357007,premium
52094,1361371,premium
52095,5555675,mid-range
52097,5555716,mid-range
52099,5555663,mid-range
52101,5555647,mid-range
52103,5555722,mid-range
52105,5555642,mid-range
52107,1002821,premium
52108,1002823,premium
52109,1002893,premium
52110,1002819,premium
52111,1002891,premium
52112,5292283,luxury
52114,1369094,luxury
52116,5280243,luxury
52118,5280220,luxury
52120,5292274,luxury
52122,5280215,luxury
52124,1017971,luxury
52126,1017976,luxury
52128,5391300,luxury
52130,1309848,mid-range
52131,1833898,mid-range
52132,1323595,mid-range
52133,1193581,mid-range
52134,1346835,premium
52136,1365935,premium
52138,1311078,premium
52140,1421681,premium
52142,1220772,premium
52144,1371793,premium
52146,1373612,luxury
52148,1279650,luxury
52150,1252049,luxury
52152,1326187,luxury
52154,1344908,premium
52155,1346831,premium
52156,1385579,mid-range
52157,1316455,mid-range
52158,1351949,mid-range
52159,1204299,mid-range
52160,4829722,affordable
52161,4829610,affordable
52162,1372035,affordable
52163,4829713,affordable
52164,4829588,affordable
52165,1736437,affordable
52166,1257023,affordable
52167,1324025,affordable
52168,1381105,affordable
52169,1345965,affordable
52170,1314654,affordable
52171,4829630,affordable
52172,4829640,affordable
52173,4829685,affordable
52174,1147288,mid-range
52175,1147214,mid-range
52176,1172533,mid-range
52177,1048574,mid-range
52178,1018605,mid-range
52179,1018607,mid-range
52180,1018613,mid-range
52181,1018682,mid-range
52182,1018681,mid-range
52183,1018608,mid-range
52184,1018610,mid-range
52185,1018609,mid-range
52186,1018679,mid-range
52187,1018615,mid-range
52188,1018616,mid-range
52189,1018680,mid-range
52190,1018612,mid-range
52191,1018678,mid-range
52192,1015040,mid-range
52193,4592803,mid-range
52194,4592821,mid-range
52195,1047249,mid-range
52196,4592778,mid-range
52197,4592782,mid-range
52198,1015108,mid-range
52199,1015115,mid-range
52200,1015113,mid-range
52201,1280205,mid-range
52202,4592726,mid-range
52203,4592732,mid-range
52204,4592739,mid-range
52205,1018533,mid-range
52206,1018538,mid-range
52207,1018536,mid-range
52208,1018535,mid-range
52209,1018543,mid-range
52210,1018534,mid-range
52211,1018537,mid-range
52212,1018540,mid-range
52213,1018539,mid-range
52214,5279688,premium
52215,5279697,premium
52216,5279716,premium
52217,5279721,premium
52218,5279737,premium
52219,5279692,premium
52220,1236710,mid-range
52221,1221775,mid-range
52222,1263046,mid-range
52223,1166597,mid-range
52224,1019789,mid-range
52225,1166662,mid-range
52226,1166598,mid-range
52227,1019034,mid-range
52228,1018969,mid-range
52229,1019794,mid-range
52230,1019790,mid-range
52231,1166660,mid-range
52232,1166592,mid-range
52233,4207497,mid-range
52234,4207500,mid-range
52235,4207513,mid-range
52236,1384516,premium
52237,1365592,premium
52238,1826136,premium
52239,1404409,premium
52240,1333715,premium
52241,1390461,premium
52242,1255468,premium
52243,1366211,mid-range
52244,1361801,mid-range
52245,1282798,mid-range
52246,1275957,mid-range
52247,4577595,mid-range
52248,4577493,mid-range
52249,1170785,mid-range
52250,1416083,mid-range
52251,1227890,mid-range
52252,1170788,mid-range
52253,1170782,mid-range
52254,4577462,mid-range
52255,4577585,mid-range
52256,5496686,mid-range
52257,1341703,mid-range
52258,4591473,mid-range
52259,4591516,mid-range
52260,4591524,mid-range
52261,4591499,mid-range
52262,5459740,premium
52263,5460180,premium
52264,5459749,premium
52265,5460148,premium
52266,5460169,premium
52267,5459767,premium
52268,4593152,premium
52269,1177819,premium
52270,5460162,premium
52271,2080187,premium
52272,2080191,premium
52273,2080190,premium
52274,2081707,premium
52275,5470755,premium
52276,2150697,premium
52277,2080185,premium
52278,5470758,premium
52279,5470785,premium
52280,5470827,premium
52281,1914811,mid-range
52282,1922851,mid-range
52283,4713569,mid-range
52284,4713523,mid-range
52285,1922849,mid-range
52286,1922364,mid-range
52287,1914750,mid-range
52288,1914751,mid-range
52289,1922850,mid-range
52290,1922854,mid-range
52291,2038907,mid-range
52292,2230876,mid-range
52293,2278616,mid-range
52294,2225360,mid-range
52295,1922361,mid-range
52296,2287453,mid-range
52297,4713542,mid-range
52298,4713546,mid-range
52299,4713587,mid-range
52300,1025977,mid-range
52301,1405215,mid-range
52302,5322597,mid-range
52303,5322615,mid-range
52304,5322638,mid-range
52305,5322607,mid-range
52306,5322651,mid-range
52307,5322601,mid-range
52308,5322660,mid-range
52309,1025978,mid-range
52310,1321515,mid-range
52311,1371648,mid-range
52312,1305682,mid-range
52313,1922087,affordable
52314,1922014,affordable
52315,1922010,affordable
52316,1166659,mid-range
52318,1166803,mid-range
52320,5593619,mid-range
52322,1166663,mid-range
52324,5593588,mid-range
52326,1166802,mid-range
52328,5593583,mid-range
52330,5593608,mid-range
52332,1013672,mid-range
52333,1013670,mid-range
52334,1170724,mid-range
52335,1013665,mid-range
52336,1170668,mid-range
52337,1170665,mid-range
52338,3961642,mid-range
52340,3961643,mid-range
52342,4722382,mid-range
52344,4722371,mid-range
52346,3961648,mid-range
52348,4722362,mid-range
52350,5361459,mid-range
52351,5361490,mid-range
52352,1244404,mid-range
52353,1213804,mid-range
52354,5361483,mid-range
52355,1247845,mid-range
52356,1302646,mid-range
52357,5361464,mid-range
52358,5361478,mid-range
52359,1276353,mid-range
52360,1386857,mid-range
52361,1235863,mid-range
52362,3144889,mid-range
52363,3144976,mid-range
52364,3144980,mid-range
52365,3144893,mid-range
52366,3144891,mid-range
52367,3144892,mid-range
52368,1025914,premium
52370,1380656,premium
52372,1316155,premium
52374,4585597,premium
52376,5117213,premium
52378,3595153,premium
52380,5117210,premium
52382,4585512,premium
52384,4585568,premium
52386,5117230,premium
52388,4585617,premium
52390,1248461,premium
52392,4585562,premium
52394,1025908,premium
52396,1217743,premium
52398,1025913,premium
52400,1025907,premium
52402,1373962,premium
52404,1022739,premium
52405,1022671,premium
52406,1022743,premium
52407,1022669,premium
52408,1022746,premium
52409,1022821,premium
52410,1022741,premium
52411,1022666,premium
52412,1022740,premium
52413,1022674,premium
52414,1022818,premium
52415,1022745,premium
52416,1022747,premium
52417,4629111,premium
52418,1185313,mid-range
52419,1348066,mid-range
52420,1231096,mid-range
52421,1006059,mid-range
52422,1005989,mid-range
52423,1217810,mid-range
52424,1185308,mid-range
52425,1005991,mid-range
52426,1005992,mid-range
52427,1006057,mid-range
52428,1006062,mid-range
52429,1185311,mid-range
52430,5402769,premium
52431,5402779,premium
52432,5402770,premium
52433,5402772,premium
52434,5402768,premium
52435,4603981,luxury
52436,2176049,luxury
52437,4603984,luxury
52438,2131680,luxury
52439,4603999,luxury
52440,4604008,luxury
52441,2209789,luxury
52442,2093051,luxury
52443,2250028,luxury
52444,2684544,luxury
52445,1947906,luxury
52446,1879141,luxury
52447,1878052,luxury
52448,1879500,luxury
52449,1879501,luxury
52450,1879502,luxury
52451,1879504,luxury
52452,2032360,mid-range
52453,2032359,mid-range
52454,2032361,mid-range
52455,2160709,mid-range
52456,2132758,mid-range
52457,2043142,mid-range
52458,2227614,mid-range
52459,2186679,mid-range
52460,2043378,mid-range
52461,2149038,mid-range
52462,2114894,mid-range
52463,2292752,affordable
52464,2287120,affordable
52465,2291547,affordable
52466,2216390,affordable
52467,2685797,affordable
52468,2042747,affordable
52469,2043262,affordable
52470,2042753,affordable
52471,2043143,affordable
52472,2684870,affordable
52473,1024023,premium
52475,1024029,premium
52477,1024027,premium
52479,1024031,premium
52481,1024026,premium
52483,2290445,mid-range
52484,2252153,mid-range
52485,2158491,mid-range
52486,4748772,mid-range
52487,4748787,mid-range
52488,2269705,mid-range
52489,2047119,mid-range
52490,2136746,mid-range
52491,2187286,mid-range
52492,2644649,mid-range
52493,2265053,mid-range
52494,4748760,mid-range
52495,5456128,premium
52496,5456233,premium
52497,4586714,premium
52498,5456222,premium
52499,5456145,premium
52500,5456242,premium
52501,5456159,premium
52502,5456214,premium
52503,5456253,premium
52504,1900378,premium
52505,4586659,premium
52506,5456190,premium
52507,2224382,premium
52508,5456172,premium
52509,1176826,mid-range
52510,1176828,mid-range
52511,1176345,mid-range
52512,4099840,mid-range
52513,4099948,mid-range
52514,4099856,mid-range
52515,4099884,mid-range
52516,4099920,mid-range
52517,4099860,mid-range
52518,4099866,mid-range
52519,4099672,mid-range
52520,4099928,mid-range
52521,4099843,mid-range
52522,1162120,premium
52523,1162117,premium
52524,1162123,premium
52525,1162119,premium
52526,1162118,premium
52527,1171061,premium
52528,1171762,premium
52529,1172669,premium
52530,1169007,premium
52531,1172183,premium
52532,4600214,luxury
52533,1170783,luxury
52534,4600217,luxury
52535,1213867,luxury
52536,1170784,luxury
52537,4600187,luxury
52538,4600184,luxury
52539,4600193,luxury
52540,4600211,luxury
52541,4600238,luxury
52542,4600243,luxury
52543,1023373,luxury
52544,1023372,luxury
52545,1023306,luxury
52546,1023312,luxury
52547,1023371,luxury
52548,1023377,luxury
52549,1023375,luxury
52550,1023374,luxury
52551,1023369,luxury
52552,1023376,luxury
52553,1023439,luxury
52554,1023370,luxury
52555,1023378,luxury
52556,1013673,mid-range
52557,1013600,mid-range
52558,1013601,mid-range
52559,1013599,mid-range
52560,1013602,mid-range
52561,1013605,mid-range
52562,1013603,mid-range
52563,1013666,mid-range
52564,1013604,mid-range
52565,1013668,mid-range
52566,1013608,mid-range
52567,1013667,mid-range
52568,4576736,mid-range
52569,2701330,mid-range
52570,2293801,mid-range
52571,2100018,mid-range
52572,2232649,mid-range
52573,2213568,mid-range
52574,2048602,mid-range
52575,2141311,mid-range
52576,2108182,premium
52577,4586979,premium
52578,4586994,premium
52579,2280424,premium
52580,2278617,premium
52581,4587036,premium
52582,2135519,premium
52583,2636804,premium
52584,4587014,premium
52585,4579701,mid-range
52586,1343007,mid-range
52587,1190497,mid-range
52588,1203131,mid-range
52589,1265591,mid-range
52590,1328661,mid-range
52591,1355620,mid-range
52592,1348732,mid-range
52593,4578063,mid-range
52594,4578102,mid-range
52595,4578105,mid-range
52596,4638024,premium
52597,4638095,premium
52598,4638086,premium
52599,4638001,premium
52600,4638069,premium
52601,1406245,premium
52602,4637995,premium
52603,1344397,premium
52604,4638047,premium
52605,1327874,premium
52606,4637992,premium
52607,4638010,premium
52608,4638043,premium
52609,4638056,premium
52610,4638118,premium
52611,4638123,premium
52612,1166668,mid-range
52614,4611939,mid-range
52616,4611880,mid-range
52618,1166661,mid-range
52620,4611913,mid-range
52622,4611900,mid-range
52624,1250794,mid-range
52625,1333006,mid-range
52626,1234030,mid-range
52627,1373145,mid-range
52628,1947968,mid-range
52629,1947974,mid-range
52630,1947973,mid-range
52631,1947900,mid-range
52632,1947907,mid-range
52633,1947966,mid-range
52634,1947969,mid-range
52635,1947965,mid-range
52636,1947967,mid-range
52637,4683306,mid-range
52638,4683316,mid-range
52639,4683333,mid-range
52640,4683340,mid-range
52641,4683353,mid-range
52642,4683366,mid-range
52643,4683376,mid-range
52644,4683392,mid-range
52645,4683402,mid-range
52646,4607973,premium
52647,4608001,premium
52648,4608202,premium
52649,4607968,premium
52650,2160380,affordable
52651,2285976,affordable
52652,2038748,affordable
52653,2238318,affordable
52654,2047837,affordable
52655,2038744,affordable
52656,2255248,affordable
52657,2131607,affordable
52658,1348945,affordable
52659,1163520,affordable
52660,1335160,affordable
52661,1330584,affordable
52662,1236712,affordable
52663,1180440,mid-range
52664,1180449,mid-range
52665,1424173,mid-range
52666,1250998,mid-range
52667,1373897,mid-range
52668,1331822,mid-range
52669,4473115,mid-range
52671,4473080,mid-range
52673,4473062,mid-range
52675,4473036,mid-range
52677,4473127,mid-range
52679,5303634,premium
52681,5303607,premium
52683,5303614,premium
52685,5303589,premium
52687,4799289,mid-range
52688,4799290,mid-range
52689,4799302,mid-range
52690,4799301,mid-range
52691,4799291,mid-range
52692,4799296,mid-range
52693,4799297,mid-range
52694,4799295,mid-range
52695,4799307,mid-range
52696,4799303,mid-range
52697,4799309,mid-range
52698,5342042,mid-range
52699,5342045,mid-range
52700,5342057,mid-range
52701,5342064,mid-range
52702,5342086,mid-range
52703,5342093,mid-range
52704,5342089,mid-range
52705,5342118,mid-range
52706,5342135,mid-range
52707,4440771,premium
52709,4440742,premium
52711,4440767,premium
52713,4440803,premium
52715,4440747,premium
52717,4440779,premium
52719,4440798,premium
52721,4439867,premium
52723,4439874,premium
52725,4439857,premium
52727,5028353,premium
52728,5028342,premium
52729,5028390,premium
52730,5028405,premium
52731,5028361,premium
52732,5028408,premium
52733,5329933,premium
52734,5329882,premium
52735,5330042,premium
52736,4584062,premium
52737,5330053,premium
52738,4584005,premium
52739,4584008,premium
52740,4584045,premium
52741,4584086,premium
52742,4584059,premium
52743,4584069,premium
52744,5329846,premium
52745,5330035,premium
52746,5510652,mid-range
52747,2697727,mid-range
52748,5510610,mid-range
52749,5510633,mid-range
52750,5510605,mid-range
52751,5510643,mid-range
52752,5510625,mid-range
52753,2277751,mid-range
52754,2115404,mid-range
52755,2099152,mid-range
52756,2637842,mid-range
52757,2112046,mid-range
52758,2297684,mid-range
52759,2185822,mid-range
52760,2190584,mid-range
52761,2099030,mid-range
52762,2141027,mid-range
52763,2697534,mid-range
52764,2165598,mid-range
52765,2121507,mid-range
52766,2683884,mid-range
52767,2204496,mid-range
52768,2693382,mid-range
52769,2124358,mid-range
52770,2636924,mid-range
52771,2121939,mid-range
52772,2216240,mid-range
52773,2686370,mid-range
52774,2195280,mid-range
52775,2239410,mid-range
52776,2644518,mid-range
52777,2258371,mid-range
52778,2238824,mid-range
52779,2105410,mid-range
52780,2114016,mid-range
52781,2280753,mid-range
52782,2686127,mid-range
52783,2691062,mid-range
52784,2191578,mid-range
52785,2275628,mid-range
52786,2243029,mid-range
52787,2172871,mid-range
52788,2291915,mid-range
52789,2269442,mid-range
52790,2289737,mid-range
52791,5231763,premium
52792,5231791,premium
52793,5231737,premium
52794,5231730,premium
52795,5231746,premium
52796,5231804,premium
52797,5231786,premium
52798,5231772,premium
52799,5231754,premium
52800,1168511,premium
52801,1025983,premium
52802,1025910,premium
52803,1229722,premium
52804,1025976,premium
52805,1413497,premium
52806,1273325,premium
52807,1326800,premium
52808,1158534,premium
52810,1158536,premium
52812,1158543,premium
52814,2287368,mid-range
52815,2043370,mid-range
52816,2269182,mid-range
52817,2042686,mid-range
